round,loss,hier_loss,table_loss,row_loss,cell_loss,hard_loss,kd_loss,kd_table_loss,kd_row_loss,kd_cell_loss,kd_weight,table_valid,row_valid,cell_valid,hard_hits,grad_norm_table,grad_norm_row,grad_norm_cell,grad_norm_hard,grad_norm_kd,fp16_overflow_skips,seconds,peak_gpu_mib,round_communication_bytes,dev_weighted_ndcg,dev_table_ndcg,dev_row_ndcg,dev_cell_ndcg,dev_worst_ndcg,agg_min_weight,agg_max_weight,agg_weight_std
1,3.044136533048004,3.013646964682266,3.1817935165017843,2.7886813981458545,2.722840916365385,0.152447824832052,7.05303172026106e-05,7.862760685384274e-05,7.620279211550951e-05,5.4969568736851215e-05,0.0,128,100,100,128,0.07451304025792416,0.032018384725201944,0.016418254933007474,0.13092405654666073,0.0006814138389087004,0,28.717211413080804,2631.1259765625,4718592,0.21169417804215832,0.33579396734789113,0.2748852596514338,0.12413961335429992,0.11844886870666593,0.49191285711647004,0.50808714288353,0.008087142883529963
2,3.0431491155177355,3.0124753220006824,3.238316150382161,2.981071443296969,2.8773749340325594,0.15328116668388247,7.031522824263448e-05,7.594551425427198e-05,7.614085916429758e-05,6.221781950443983e-05,0.25,128,100,100,128,0.06835005299906888,0.043645107345479876,0.026253547883121064,0.12742084455168007,0.0001145779179069685,0,29.005140994908288,2693.5546875,4718592,0.21192136753948904,0.3352299384295839,0.2773341064510342,0.12335029583652404,0.11716194139467591,0.4921325305587387,0.5078674694412614,0.007867469441261349
